,clean_tweets,prediction,language,confidence
10120,    httpstcogvcNAmz,"('en', 0.6685195565223694)",en,0.6685195565223694
10121,summersale online and instore   Indigo amp Cloth httpstcofHKoIzJ,"('en', 0.8245135545730591)",en,0.8245135545730591
10124,Im at Denver International Airport  denairport in Denver CO httpstcoRHRJCbQHsc,"('en', 0.7540434002876282)",en,0.7540434002876282
10127,This job might be a great fit for you Supervisor Legends at Sparks NV  httpstcoLbrGetVh Retail Sparks NV Hiring CareerArc,"('en', 0.8965654969215393)",en,0.8965654969215393
10128,Just posted a photo  Bertioga Sao Paulo Brazil httpstcoJCFBMC,"('en', 0.7037385106086731)",en,0.7037385106086731
10129,Drinking a White Rascal by AveryBrewingCo at kraftworkbar — httpstcobrxveJeWvh,"('en', 0.8694162964820862)",en,0.8694162964820862
10131,Can you recommend anyone for this job httpstcovUcHxebPy Banking NUTLEY NJ Hiring CareerArc,"('en', 0.89534991979599)",en,0.89534991979599
10132,Love these pictures from the beach two years ago  On The Beach … httpstcoqyKdVLQb,"('en', 0.781336784362793)",en,0.781336784362793
10133,Whisky is sunlight held together by water Happy National Scotch Day whisky scotch… httpstcoNUIsYLeY,"('en', 0.9474779367446899)",en,0.9474779367446899
10134,Im at Universiti Tunku Abdul Rahman UTAR  utarnet in Kajang Selangor httpstcoAspYTTvWk,"('en', 0.5384597778320312)",en,0.5384597778320312
10135,vibes  karlynw  CAFÉ MEDI httpstcokmKJRIUUm,"('en', 0.7528753876686096)",en,0.7528753876686096
10136,Im at SunwayPyramid in Petaling Jaya Selangor w maisarahreza kaeshen httpstcoKowXhgvwy,"('en', 0.6494237184524536)",en,0.6494237184524536
10137,Part  of my friends beautiful traveling pictures nnPhoto credit  dominiricanlife  Marine… httpstcoYCAYOjO,"('en', 0.70194011926651)",en,0.70194011926651
10138,Hasan  Elma Pub amp Beercity in Beşiktaş Istanbul w erdiarkutcu httpstcoGtUXQJqtB,"('en', 0.5848143696784973)",en,0.5848143696784973
10139,HiltonSuggests SamLDonaldson Is it swimming weather as August starts surely  Corte Madera or down to San Josemotel pools say,"('en', 0.9761181473731995)",en,0.9761181473731995
10148,Were hiring Click to apply Medical Compliance Auditor  Health Plan  httpstcoqKoGoJhLA Job Nursing Houston TX Jobs,"('en', 0.7013348340988159)",en,0.7013348340988159
10151,My new home  vscocam vsco happymoments summer july yucatan méxico trip inlove … httpstcodhVygvZf,"('en', 0.6433779001235962)",en,0.6433779001235962
10153,Im at  in   httpstcoqyOAlQdbj,"('en', 0.7047126889228821)",en,0.7047126889228821
10156,A wild Fearow appeared at  Clark Way Only  minutes left PokemonGo Stanford httpstcorItNabbb,"('en', 0.9263426065444946)",en,0.9263426065444946
10157,I just finished running  km in ms with Endomondo endorphins httpstcolWyIdIj,"('en', 0.8799176216125488)",en,0.8799176216125488
10158,ready to take on the sfmarathon  San Francisco California httpstcoaxXeYbOj,"('en', 0.5197634696960449)",en,0.5197634696960449
10159,Im at    sukiyacp in Nagoyashi  httpstcoNYzzwHnvBP,"('en', 0.6383606195449829)",en,0.6383606195449829
10160,Im at Tops Market in Sathon Bangkok httpstcocTqgMbOziw,"('en', 0.6526314616203308)",en,0.6526314616203308
10161,temperature down °F gt °Fnhumidity up  gt nwind mph gt mph,"('en', 0.5971925258636475)",en,0.5971925258636475
10162,We all got the gene for peanut butter obsession CousinLove   Akron Ohio httpstcoQhtzEctBW,"('en', 0.7968710064888)",en,0.7968710064888
10163, Sunday July  nn∘nHope you all are having an… httpstcohDZjNhd,"('en', 0.9523349404335022)",en,0.9523349404335022
10164, places to celebrate shavedicesundayn• at imogenewillie w BaoDownTNn• at… httpstcoKTHnosHW,"('en', 0.6938614249229431)",en,0.6938614249229431
10165,lushbandofficial newcastle timessquare  Live from Times Square httpstcoWqlaHVysg,"('en', 0.6014619469642639)",en,0.6014619469642639
10167,Lol  Department of civil engineering httpstcoeKhCQIyKzJ,"('en', 0.8194097280502319)",en,0.8194097280502319
10169,Im at   in   httpstcogPReRJwD,"('en', 0.7258040308952332)",en,0.7258040308952332
10170, watts httpstcoHRLFCwFuDf,"('en', 0.6803585886955261)",en,0.6803585886955261
10171,jamuelscones Christ keep well clearnnThough normally the alcohol will kill the bugs its why beer became popular in the first place,"('en', 0.985852062702179)",en,0.985852062702179
10172,This job might be a great fit for you Emergency Medicine  EM Physician  httpstcoFfLyuJLsy EmergencyMedicine Wolcott CT Hiring,"('en', 0.8345634937286377)",en,0.8345634937286377
10175,this is always happening  Museum of Fine Arts Boston httpstcoqXdMV,"('en', 0.9027844071388245)",en,0.9027844071388245
10177, Positive Energy   Jakarta Indonesia httpstcoxkTwB,"('en', 0.5438284277915955)",en,0.5438284277915955
10178,Im at  in   httpstcomFDlZdx,"('en', 0.7258040308952332)",en,0.7258040308952332
10180,Interested in a job near Pittsburgh PA This could be a great fit httpstcorLlDQzRdK Retail Hiring,"('en', 0.9512302875518799)",en,0.9512302875518799
10182,Monthly DPA Meeting with OSH highlights Wayne  Republic Airport in Farmingdale NY httpstcouQRwsg,"('en', 0.7743237614631653)",en,0.7743237614631653
10184,rafal AuthenticDane wildernerd This could totally be from a park no httpstcoLOCgHCvP,"('en', 0.9342103600502014)",en,0.9342103600502014
10185,Bagaimana uas lisan bahasa… w Muhammad Rijha Sakinah amp  others at Universitas Maritim Raja Ali Haji — httpstcoItabZPn,"('en', 0.5199741721153259)",en,0.5199741721153259
10186,Eh Mfundisi Ayanda Deejaying at the Beach Uzalo,"('en', 0.6330461502075195)",en,0.6330461502075195
10187,Check out our listing in Hickory KY httpstcoWpGMsQupC realestate realtor httpstcooCztRdRXG,"('en', 0.7208902835845947)",en,0.7208902835845947
10191,Nongki Pasisiang nselfie me instalike insatagram likeforlike likelike nongki… httpstcoIjEyiYODu,"('en', 0.6770122647285461)",en,0.6770122647285461
10194,Im at Seri Market in Prawet Bangkok httpstcoSiDbUWHxQz,"('en', 0.5289949774742126)",en,0.5289949774742126
10195,Want to work at Macys Retail Were hiring in Warwick RI Click for details httpstcodOCPvilH Job Finance Jobs CareerArc,"('en', 0.8614397048950195)",en,0.8614397048950195
10196,Im at Sushi King in Kuching Sarawak httpstcorQyqEYkJy,"('en', 0.6400046944618225)",en,0.6400046944618225
10197,Im at Hanbing Korean Dessert Cafe  Subang Courtyard w chunleng httpstcovpBlWmVjJ,"('en', 0.5642933249473572)",en,0.5642933249473572
10198,Im at Ordu in Ordu Türkiye httpstconBjHkOXI,"('en', 0.7127820253372192)",en,0.7127820253372192
10200,Ed Jake an JD newhaircut lookinggood beautifulsons cutekidsofinstagram happymomma xxx … httpstcoIrHReZDbsP,"('en', 0.6673376560211182)",en,0.6673376560211182
10203,Accident cleared in HudsonRiverCrossingsGwbLowerUnderTheApartments on The GWB Lower Level NB between A and T httpstcocLJIKJQWV,"('en', 0.9025399088859558)",en,0.9025399088859558
10204,Im at Hayal Kahvesi in Adana Türkiye w ablakalican httpstcoSrnGYyia,"('en', 0.6053784489631653)",en,0.6053784489631653
10205,This dude is killing me Love him  Point State Park httpstcoVYgWnXd,"('en', 0.9751895070075989)",en,0.9751895070075989
10206,See our latest job and click to apply Barista US  httpstcodBfcxGWg Hospitality Veterans Hiring CareerArc,"('en', 0.8242365121841431)",en,0.8242365121841431
10208,hfffftttt at Pondok titan — httpstcoUAoqvlqd,"('en', 0.6288476586341858)",en,0.6288476586341858
10211,Got the Whole Bethal Down filled with these AsnGetYourSwaggOnTonightnWe out at… httpstcoiXQXUbavl,"('en', 0.8602243661880493)",en,0.8602243661880493
10213,Great night   Slate  The Row in Kuala Lumpur w thejayleong johnathanyjj httpstcohyoyfWN,"('en', 0.5975496768951416)",en,0.5975496768951416
10216,Watching Suicide Squad at cinema — httpstcoVIzNVUVVu,"('en', 0.7025338411331177)",en,0.7025338411331177
10218,Shopping day with mommy  at PaseoSanPedro in San Pedro Garza García NL httpstcoURsBCHKZfb,"('en', 0.8009095788002014)",en,0.8009095788002014
10219,Can you recommend anyone for this job httpstcozmRVIiBDF IT StLouis MO Hiring,"('en', 0.8931810855865479)",en,0.8931810855865479
10220,Im at Altınkum Plajı in Edremit Balıkesir Balıkesir httpstcoPWNTNJz,"('en', 0.5035322308540344)",en,0.5035322308540344
10222,Im at  in Koto  httpstcoqskilmuhK,"('en', 0.5294431447982788)",en,0.5294431447982788
10224,Back to it tomorrow  Trail Ridge Middle School httpstcohucboaxmP,"('en', 0.8197652101516724)",en,0.8197652101516724
10231,gigilevangie cant let me watch the game quietly  Cooperstown All Star Village httpstcobuNOfzMjp,"('en', 0.6901588439941406)",en,0.6901588439941406
10232,Roll tide Bama  Mobile Regional Airport in Mobile AL httpstcoeQyKKfFjJ,"('en', 0.6188395619392395)",en,0.6188395619392395
10233,Yup RT DreEastwood OVERRATED  httpstcohhAoUbshc,"('en', 0.5246236324310303)",en,0.5246236324310303
10234,Playing with wave sensitive androwave LED lights Check our website for full range  Buller httpstcolBMSJApMIT,"('en', 0.8028988838195801)",en,0.8028988838195801
10235,Can you recommend anyone for this job Ecommerce Human Resources Manager  httpstcoeJiuAzqbGh HR Seattle Washington Hiring,"('en', 0.8806113004684448)",en,0.8806113004684448
10236,Greenniloveit lovenature terranaturamurcia terranatura instagreen instalike green… httpstcoFaxFWasXg,"('en', 0.5523844361305237)",en,0.5523844361305237
10237,Want to work at Robert Half Finance amp Accounting Were hiring in Inglewood CA Click for details httpstcoBSXVWaFm Accounting,"('en', 0.8277020454406738)",en,0.8277020454406738
10238,Left Hand Rye On The Prize now available in bottles httpstcoNTxvmbxAhW lefthandbrewing BeerMenus,"('en', 0.7237847447395325)",en,0.7237847447395325
10242,current weather in Willowbrook clear sky °Fn humidity wind mph pressure mb,"('en', 0.7112886309623718)",en,0.7112886309623718
10243,If youre looking for work in Westport CT check out this job httpstcoxeAKrDr stepintoourshoes Retail Hiring,"('en', 0.8046523332595825)",en,0.8046523332595825
10244,Im at  İstanbul in İstanbul Türkiye httpstcokEVoYVCCM,"('en', 0.5708703398704529)",en,0.5708703398704529
10245,FireAlarm Collins St Docklands Responding  Appliances Timeline httpstcoVtwIwMj httpstcoNabZILW,"('en', 0.7030941843986511)",en,0.7030941843986511
10248,Just posted a photo  Lake Shenandoah County Park httpstcoLRuhllrGM,"('en', 0.7997342348098755)",en,0.7997342348098755
10253,Interested in a job near LosAngeles CA This could be a great fit httpstcoHwZxdUPPJ Hospitality Hiring CareerArc,"('en', 0.980543851852417)",en,0.980543851852417
10254,At ShimoOtai Station  — httpstcopSYfltUVtP,"('en', 0.6722239851951599)",en,0.6722239851951599
10257,SteamController ValveCorporation BellevueWA  Valve Software Corporation httpstcoMJTFNdADk,"('en', 0.6882045865058899)",en,0.6882045865058899
10258,Nothing beats our white beaches  … httpstcouPMlVRJS,"('en', 0.5549502372741699)",en,0.5549502372741699
10260,Excuse my nails  Pasay City Philippines httpstcoxQumqK,"('en', 0.8152370452880859)",en,0.8152370452880859
10261,birthday celebrations at hostel thanks a lot guys  I I T T… httpstcoGTyBOxXuU,"('en', 0.8030213713645935)",en,0.8030213713645935
10262,Here again for bfast    in  httpstcokXXBIYqcV,"('en', 0.8131217956542969)",en,0.8131217956542969
10263,budweiser fridaynight happy  CR House Bar httpstcosmJbJQG,"('en', 0.6460148096084595)",en,0.6460148096084595
10265,     twrofficial in   httpstcohdScsSqwz httpstcokVVEEU,"('en', 0.71975177526474)",en,0.71975177526474
10267,Rather Be by Clean Bandit Featuring Jess Glynne is nowplaying in Collector Hotel Parramatta,"('en', 0.9611480832099915)",en,0.9611480832099915
10268,Surely the castle would be a no fly zone but I assume britishairwaysunitedkingdom has a… httpstcozwguDIWl,"('en', 0.9575740694999695)",en,0.9575740694999695
10269,See our latest job and click to apply Shift Supervisor US  httpstcoJLWccsL Hospitality Veterans Hiring CareerArc,"('en', 0.7044827342033386)",en,0.7044827342033386
10273,Just posted a photo  Musée Dali Figueras httpstcoWjIzqMbK,"('en', 0.8555185198783875)",en,0.8555185198783875
10275,  Putri House httpstcovJjEhHWIsQ,"('en', 0.5649154186248779)",en,0.5649154186248779
10277,Its time for another openhouse Drop by  Imogene Crescent today from pm royallepage… httpstcoqZxdFPpAu,"('en', 0.8459754586219788)",en,0.8459754586219788
10278,The Dynamic Duo at it again gatorsdockside in Julington Creek Come out amp show some love… httpstcoVMqIwlDR,"('en', 0.7665783762931824)",en,0.7665783762931824
10279,Im at Sanduiche vila  httpstcoGbFUPvsV,"('en', 0.5173359513282776)",en,0.5173359513282776
10281,GuidingnGuatemala outdoor photography architecture trip hiking camping lifestyle… httpstcoYUysKxfUa,"('en', 0.8587890863418579)",en,0.8587890863418579
10283,This job might be a great fit for you Full Time Store Associate  Sperry  httpstcoApiBMLxR Retail Indianapolis IN Hiring,"('en', 0.8177264928817749)",en,0.8177264928817749
10285,Im at KTM Line  Shah Alam Station KD  ktmkomuter in Shah Alam Selangor httpstcoXqvYGGFAV,"('en', 0.6319519281387329)",en,0.6319519281387329
10286,Wind  mph NEnBarometer  mb FallingnTemperature  CnRain today  mmnHumidity  nClacton WeathernhttpstcoZSFDEkrH,"('en', 0.7261205315589905)",en,0.7261205315589905
10287,Were hiring Read about our latest job opening here Cook  httpstcoXsKsgSDb Hospitality Mauriceville TX,"('en', 0.7431158423423767)",en,0.7431158423423767
10288,Im at izumoden in   httpstcokCgzAWUZH,"('en', 0.537577211856842)",en,0.537577211856842
10291,current weather in Gizeh clear sky °Cn humidity wind kmh pressure mb,"('en', 0.7354533672332764)",en,0.7354533672332764
10294,Hats off for having Keep It Like a Secret by Built To Spill be the soundtrack to my httpstcoXUlIRgUOsu httpstcoDujzavuy,"('en', 0.9041775465011597)",en,0.9041775465011597
10296,Omg best httpstcorEXAvbG,"('en', 0.6141130328178406)",en,0.6141130328178406
10298,Im at   in   httpstcoUIGaVk,"('en', 0.7286302447319031)",en,0.7286302447319031
10300,weatherhutton essex Fine weather Temp °C Humid  Wind mph ENE Baro  hPa Steady Rain Today mm,"('en', 0.5653632283210754)",en,0.5653632283210754
10301,Im at  in   httpstconlzTZNce,"('en', 0.7258040308952332)",en,0.7258040308952332
10305,The best family to be apart of Join us on the weekends  Studentlife NW httpstcowNPWyGVcT,"('en', 0.6957793235778809)",en,0.6957793235778809
10306,Throwback to Svalbard photo nnWhile its a bit quiet for me and earning cash for my next… httpstcozmwkperu,"('en', 0.8498781323432922)",en,0.8498781323432922
10308,Im at Taksim in Beyoğlu Istanbul httpstcoDmZZcvUdKq,"('en', 0.7378585934638977)",en,0.7378585934638977
10309,Now to end the work day with a little music TodayInNashville shanklesandrew greenfleet … httpstcoXqgMMzEz,"('en', 0.8094304203987122)",en,0.8094304203987122
10310,BarbraStreisand themusicthememriesthemagic from Brooklyn  August    banter Barbra… httpstcoRripfgc,"('en', 0.7860822677612305)",en,0.7860822677612305
10312,Were hiring Read about our latest job opening here RN Registered Nurse  Med  httpstcoVkBfEHkcR httpstcobSculNPA,"('en', 0.6968814134597778)",en,0.6968814134597778
10313,Im at Des Moines International Airport DSM  dsmairport in Des Moines IA httpstcoNObVmXXST,"('en', 0.5387009978294373)",en,0.5387009978294373
10314,Say uncle  Mike Archerporter  FQ Story Historic Neighborhood httpstcoeCtDuZwe,"('en', 0.7337650656700134)",en,0.7337650656700134
10315,  City of San Carlos httpstcoMuFlvijQJ,"('en', 0.5478061437606812)",en,0.5478061437606812
10316,Im at   in   httpstcoWWHgeTmJ,"('en', 0.7258040308952332)",en,0.7258040308952332
10317,Im at  Yıl Parkı in Ankara Türkiye httpstcoGQEHygk,"('en', 0.5656024813652039)",en,0.5656024813652039
10318,Interested in a job near Louisville KY This could be a great fit httpstcoGbGgiEX dialysis Healthcare Hiring CareerArc,"('en', 0.9755353927612305)",en,0.9755353927612305
10319,littlebigtown usbankstadium lukebryan  US Bank Stadium httpstcokFtCjDKT,"('en', 0.5978608131408691)",en,0.5978608131408691
10320,Tennessee  usa summer summer summer like happy friends… httpstcoLXuMEwAM,"('en', 0.7269785404205322)",en,0.7269785404205322
10324,Congratulations to our BEAUTIFUL bride Kayli We are rockin out brides amp bridesmaids all day… httpstcojMNZyXDXC,"('en', 0.6967819929122925)",en,0.6967819929122925
10325,Such a wonderful gathering theorchard at our last weekend at this site gloriadei paxdeo… httpstcoSJmzJT,"('en', 0.7451717257499695)",en,0.7451717257499695
10326,Im at   in   httpstcoJCBQDXmM,"('en', 0.7258040308952332)",en,0.7258040308952332
10328,I had a blast in AsiaNow Im back on road nCc coreytstokes ThaFitnessGuru PaceforSuccess… httpstcoHbeEyrqwl,"('en', 0.9304395914077759)",en,0.9304395914077759
10329,Im at Point Pleasant Manor  ptpleasantmanor in Point Pleasant Beach NJ httpstcoelDBqUQ,"('en', 0.8434014320373535)",en,0.8434014320373535
10331,  Feria De Malaga httpstcoEJFldWA,"('en', 0.673868715763092)",en,0.673868715763092
10333,Opened Illegal Parking report via iphone at  Chestnut St httpstcoTyigow httpstcoRfdCyKRKx,"('en', 0.8159657716751099)",en,0.8159657716751099
10335,Im at   in   httpstcozpbuSRDvR,"('en', 0.5850929617881775)",en,0.5850929617881775
10338,FLAWLESS   Playa La Manga Del Mar Menor httpstcopPcNvjB,"('en', 0.6932401657104492)",en,0.6932401657104492
